257,iksiq,yolk of egg,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
258,ila-,to add to ,Ilagea.,I add to it. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
259,ila,friend; relative,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
260,ilaġi-,to want more,Ilaġeruq.,S/he wants more.,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
261,ilaaġruk (ii?),boy,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
262,ilaaq,patch,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
263,ilaaq-,to patch,Ilaaġea.,I patched it. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
264,ilaliC-,to shake hands,Ilalituk. ,They (2) shake hands. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
265,ilaliti-,to get to know and feel comfortable with,Ilalitigia.,I get to know him/her. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
266,ilanaq,friend,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
267,ilasaC-,to visit one's snares,Ilasatuq. ,S/he visits their (own) snares. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
268,ili-,"to put, place something",Iligaa.,S/he places it. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
269,ilikti(q)-,to cut out a pattern for  sth ?,Iliktiaa.,S/he cuts out a pattern.,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
270,iliq-,to become a certain way,Taimana iliqtuq.,It became like that. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
271,ilisimaa-,to know,Ilisimaruq.,S/he knows. ,Ilisimagepkin.,I know you. ,,,Diomede Wordlist,,,,,,,,,,,,,,,
272,ilit-,to learn,Ilitkia. ,I learn it. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
273,illarak,uterus,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
274,illi-,to build a house (also iniliuq-),,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
275,illuq,cross-cousin,illuiit,people related as cross-cousins,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
276,iluŋa-,to be hollow,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
277,ilugik-,"to be a good, nice person",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
278,iluluk-,to be a bad person,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
279,iluqsraq,"sinew, tendon",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
280,imaaq-,"to become swamped (of boat), get water in it",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
281,imaq,"ocean, sea",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
282,Imaqłiq,Big Diomede Island; person from Big Diomede,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
283,imatnaa,"thus, like this",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
284,imma,"back then, long ago",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
285,immi(q)-,"to fill, be full ",Immituq.,It is full.,Immiitka.,I fill them (3+).,,,Diomede Wordlist,,,,,,,,,,,,,,,
286,inaraq,a playing whale,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
287,inaun,"toy, plaything",inautetka,my toys,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
288,ini-,to hang up to dry,Inigia.,I hang it up to dry. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
289,iniutat,walrus hide rope,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
290,inniC-,to set a skin on a stretcher,Inniaa.,S/he sets a skin on a stretcher. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
291,innitaq,"drying rack for meat, clothes; skin stretcher",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
292,innuiit,wooden rack or drying walrus hide,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
293,inuaq-,"to murder, kill someone",Inuaqtuq. ,S/he kills someone. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
294,inugaŋuaq,one of the little toes,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
295,inuk,person; man; chick embryo in egg,inuuk,(dl) people),inuit,(pl) people,,,Diomede Wordlist,,,,,,,,,,,,,,,
296,inuksiuq-,"to murder, kill someone",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
297,ipłuC-,to scrap (a skin) using a two-handed scraper,Ipłuaa.,S/he scrapes it. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
298,ipłuu,two-handed skin scraper,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
299,iqqiq,louse nit,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
300,iqquq,buttock; long tail of bird,iqquuk ,(dl) buttocks,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
301,itaq-,"to enter, go in",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
302,iteq,anus,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
303,iti- (isrruq?),to be deep (cf. ettu-),,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
304,itiŋmiC-,to kick with the toe,Itiŋmiaa.,S/he kicks it. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
305,"itigaq, itigat",foot,itigait ,(pl?) feet,itigatka,"my foot, feet",,,Diomede Wordlist,,,,,,,,,,,,,,,
306,itikta(q)-,to have diarrheaa,Itiktatuq. ,S/he has diarrhea.,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
307,iu-,to form pressure ridges (of ice),Iuruq. ,Pressure ridges are forming. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
308,iuneq,"ice pile, pressure ridge",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
309,ivyauti-,to speak to ,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
310,iyaiŋiq,breast,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
311,izagvaq,young walrus,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
312,izak-,to raise the arm; reach and get ,Izaktuŋa.,I raised my arm. ,Izakea. ,I reached for it and got it. ,,,Diomede Wordlist,,,,,,,,,,,,,,,
313,iziksraq,drumskin,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
314,iziq,smoke,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
315,izuŋi,I thought that…,Izuŋilu.,All right then. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
316,izuma,mind,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
317,kaŋiġin,corner post in house,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
318,"kaŋiqsi-, kaŋiqsiC-",to understand,Kaŋiqsiruq. ,S/he understands,Kaŋiqsituq.,S/he understand. ,Kaŋiqsiiga.,I understand it. ,Diomede Wordlist,,,,,,,,,,,,,,,
319,kaaŋniuq-,to be hungry,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
320,kaak- ??,to be hungry [cf. kaaŋniuq-],,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
321,kaali(q)-,to become hungry,Kaalituq.,S/he became hungry. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
322,kalukaq,box drum suspended from ceiling,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
323,kaliigaq,paper,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
324,kamaapak,shoe,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
325,kamek,"skin boot, mukluk",kaŋmiit,(pl) boots,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
326,kamigruzuk,old mukluk,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
327,kamiliaC-,to undress,Kamlatuq. ,S/he undresses.,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
328,kammiuq-,to make mukluks,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
329,kanaaq,shin,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
330,kanakŋaq,current or wind from west,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
331,kanakŋiC-,west wind blows,Kanakŋituq. ,West wind is blowing. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
332,kanna,"down below (restricted, visible)",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
333,kapiti-,to put on (clothing) ????,Kapitigaa.,S/he is putting on it?,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
334,kapuun,"awl (also, kavutaq)",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
335,kassiq,wall,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
336,katak-,"to fall out, dump out",Kataktuq. ,It falls out. ,Katakin. ,You dump it out. ,,,Diomede Wordlist,,,,,,,,,,,,,,,
337,katit-,"to gather, assemble; get married",Katitut. ,They (3+) assemble. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
338,kave-,to stab,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
339,kavraq,crown of head ,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
340,kavuq-,lance with a harpoon,Kavuġaa.,S/he lances it. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
341,kavutaq,watershare (bird),,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
342,kavutaq,"awl (also, kapuun)",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
343,kavuun,"walrus harpoon, lance",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
344,kawiq-,to be red,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
345,kayu,muscle,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
346,kayuqtuq,fox,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
347,kazak-,to beat a drum,Kazaktuq.,S/he beats a drum. ,Kazakaa.,S/he beats it. ,,,Diomede Wordlist,,,,,,,,,,,,,,,
348,"Keegen, Keeti","Cape Prince of Wales, village of Wales, Alaska",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
349,Keekmiut,"people of Wales, Alaska",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
350,kegla-,to do the wolf dance,keglaruat,wolf dancers,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
351,kegrawik,hawk,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
352,keluaq-,to rip a seam on something,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
353,keluit,seam,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
354,kelutmun,"inward, toward the island",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
355,kemeŋnaq,lung,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
356,kepnaq [keve-],cut off piece; undercut riverbank,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
357,keve-,"to cross-cut, sever, cut off",Kevegaa.,S/he severs it. ,Keppuuŋ!,Cut it!,,,Diomede Wordlist,,,,,,,,,,,,,,,
358,kiŋuaq,one of three inflated seal pokes dragged behind boat,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
359,kiŋuk,sea insect??,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
360,kiŋuliq,last one,,,,,,,Diomede Wordlist,Pull it up!,,,,,,,,,,,,,,
361,kiagiq,"shoulder bladded, scapula",kiagia,My shoulder blade,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
362,kiakŋiC-,northwest wind blows,Kiakŋituq. ,Northwest wind blows. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
363,"kiakiaq, kiakiauraq",small hawk,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
364,kiggaa,outside (not visible),,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
365,kiani,,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
366,kii-,to bite,Kiigaa.,S/he bites it.,Keeruŋ!,Bite him!,,,Diomede Wordlist,,,,,,,,,,,,,,,
367,kiigaa,inside,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
368,"kiimani, kiitami",now you've done it! Your really did it!,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
369,kiinaġuaq,mask,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
370,kiinaq,face,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
371,kiinazaq-,to sharpen (blade),Kiinazaġaa.,S/he sharpens it. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
372,kiinazaun,knife sharpener,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
373,kiiqsi(q)-,"to be in pain, ache",Kiiqsituq. ,S/he is in pain. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
374,kikŋu-,"to tip over, capsize (of boat), lose one's balance and fall off",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
375,kiliq-,"to cut, esp. skin; get a cut",Kiliqtuq. ,S/he got cut.,Kiliġaa.,S/he cut it. ,,,Diomede Wordlist,,,,,,,,,,,,,,,
376,killaiq-,to sew,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
377,killiq,"aa cut in skin (human, etc.)",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
378,kiluva(q)-,"to retreat, back up",Kiluvatuq. ,S/he retreats.,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
379,kimaliq,ulu used in sewing,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
380,kina,who,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
381,kipmi(k)-,kick with the heel,Kipmigaa.,S/he kicks it. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
382,kipmiq,heel of foot,kipmiin,your heel,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
383,kit-,to sink,Kittuq.,It sinks.,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
384,kiu-,to answer,Kiugaa.,S/he answers him/her.,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
385,kiun,tooth,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
386,kizi*,alone,kizimi,he/she alone,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
387,kubluq,thumb,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
388,kue-,to spill,Kueruq.,It spilled.,Kugginauŋ!,Don't spill it!,Kuitnauŋ!,Don't spill it!,Diomede Wordlist,,,,,,,,,,,,,,,
389,kui-,to spill,Kuiruq. ,It spilled.,Kuigia.,I spill it. ,,,Diomede Wordlist,,,,,,,,,,,,,,,
390,kuek-,to lift something,Kuekaa.,S/he lifts it. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
391,kuiŋiq,"[Chukchi] pipe for smoking, used by women",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
392,kumak,louse,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
393,kuułiC-,to be pigeon-toed,Kuułituq. ,S/he is pigeon-toed.,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
394,kuuk,river,kuugit,(pl) rivers,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
395,kuuk-,to flow (of river),,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
396,kuukpiaq,coffee,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
397,kuupiaġvik,coffee pot,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
398,kuusiq,pelvis,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
399,kuutaq,gutskin rain parka,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
400,leġleq,goose,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
401,maġluuk,two,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
402,maasiit,[Eng.] matches,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
403,maget-,"to get up, to get out of bed",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
404,makmaC-,"to carry in a pack on one's back, carry in a backpack",Makmaega.,I carry it in a backpack. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
405,makmaun,backpack,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
406,malek-,to follow,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
407,malik,"ocean swell, locally 'roller'",maġliit,"(pl) ocean swells, 'rollers'",,,,,Diomede Wordlist,,,,,,,,,,,,,,,
408,mamaaq,gums in whale's mouth,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
409,mamait-,to stink,Mamailaq.,It stinks. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
410,mamet-,"to heal (of wound, body part, etc.)",Mametuq. ,It heals. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
411,manŋiq,egg,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
412,manaq-,to catch a fish using a hook,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
413,manigia (manik?-),to show,Manigia. ,I show it.,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
414,mapsaq,spleen,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
415,mapteaq,Siberian Yupik walrus skin house,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
416,maptu-,"to be tough, thick (e.g. walrus hide)",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
417,maqhak,sod insulation,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
418,matta(q)-,"to take off a parka, slip something over one's head",Mattatuq.,S/he takes off parka. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
419,matu-,to cover,Matugea.,I cover it.,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
420,mazaq,sun,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
421,mazaq-,to be sunny (weather0,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
422,mazaqsiutek,sunglasses,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
423,meġraC-,to bark,Meġratuq.,It barks. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
424,menet-,to leave someone out when distributing something,Menetkaa.,S/he leaves him/her out when distrubiting something. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
425,meteŋe(q)-,to remove ice chunks from fishing hole,Meteŋeega.,I remove ice from it. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
426,meteŋiun,scoop to remove ice chunks from fishing hole,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
427,meteq,eider dick,metqit,(pl) eider ducks,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
428,metquq,reindeer hair; feather,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
429,miŋuaq,tap root of grass,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
430,miŋuk-,"to rub, smear something with color",Miŋukea.,I rub it. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
431,migiliaq,"ring finger, fourth finger",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
432,migiqłiq,child,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
433,miilaq,[Rus.] soap,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
434,miksruuraq,something small,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
435,mileq,rocks piled along outside of wall of house with sod insulation inside,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
436,miluk?,nipple,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
437,mirvik,"landing strip, airport",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
438,mit-,"to land from the air (of bird, airplane)",Mittuq. ,It lands.,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
439,mitigli-,"to fillip, flick with thumb and forefinger",Mitigliiga.,I flick it. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
440,mitik-,to come unraveled,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
441,mitqi(q)-,"to lose hair (of animal, hide)",mitqituq. ,It loses hair. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
442,mizeġlu(k?)-,to be misty (weather),Mizeġutuq. ,It is misty.,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
443,muġraC-,to bark (of dog),Muġratuq. ,It barks. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
444,mumeq,drumstick (for beating a drum),,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
445,naŋervik,hospital,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
446,naŋet-,to suffer,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
447,na'aa,ouch!,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
448,naalaC-,to hear,Naalatuŋa.,I hear.,Naalaepkin. ,I hear you. ,,,Diomede Wordlist,,,,,,,,,,,,,,,
449,nagasuq (k?),urinary bladder,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
450,nage-,"to travel to East Cape, Russia",Nagruq. ,S/he travels to East Caape,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
451,nagima(q)-,"to be unconscious, passed out; be lost in fog",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
452,nagitŋa,where from? Whence?,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
453,naguŋa-,to be cross-eyed,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
454,naguaġi-,to like,Naguaġeepkin.,I like you.,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
455,naguuq-,to become good,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
456,nai-,"to smell something, sniff at something to catch its odor",Naeruq. ,S/he smells something.,Naigaa.,S/he smells it. ,,,Diomede Wordlist,,,,,,,,,,,,,,,
457,naiłkutaq,short spring mukluk worn by women,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
458,nani,where? In what location?,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
459,naniq,"light, lamp",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
460,nanuayaaq,polar bear cub,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
461,nanuq,polar bear,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
462,napmun,where to? Whither?,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
463,narak,belly,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
464,nassiaġruk,seal pup,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
465,nassin,floor,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
466,nassiq,young seal (?),,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
467,"nateq (also, nassitit)",floor; entrancee hold in floor of house (which one?),,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
468,nauŋ'aa,where?,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
469,naugun,through where? By what rout or means?,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
470,naukŋaa,where is it?,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
471,navek- ? Is tis nave-?,to separate,Naveketka.,I separate them. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
472,navet-,"to trap, catch in a trap, be caught in a trap",Navetuq.,It is caught.,Navetkaa.,S/he caught it. ,,,Diomede Wordlist,,,,,,,,,,,,,,,
473,navraq,lake,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
474,nawek-,to break,Nawektuq.,It breaks. ,Nawekaa.,S/he breaks it. ,,,Diomede Wordlist,,,,,,,,,,,,,,,
475,nayak,sister of a male,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
476,nayuk-,to pull,Nayukaa.,S/he pulls it. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
477,nazaŋuaq,kerchief,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
478,neŋaq-,to be angry,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
479,neŋauk,son-in-law; brother-in-law,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
480,neġe-,to eat,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
481,neŋe-,"to be lowered down, e.g. by a rope",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
482,neŋet-,to lower by rope,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
483,neġe,meat,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
484,neġeksraq,food,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
485,neġervik,hospitaal,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
486,neġilitaq,uvula,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
487,neaaq-,"have one's feelings hurt, feel bad",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
488,neaaq ?? (should be neaq),snare,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
489,neeq,north,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
490,neeqpaq,"north wind, north",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
491,Neeqłivaat,name of a Diomede qagri,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
492,neeqpaq-,north wind blows,Neeqpatuq.,North wind blows. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
493,negla(1)-,"to cool of, e.g. a hot drink",Neglagaa.,OBJ cooled off.,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
494,nemeq-,wind something around something,Nemeġaa.,S/he wound something around it. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
495,neqvik,restaurant ,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
496,nevait-,"to be quiet, silent",Nevailaq.,It is silent. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
497,neve- ?,to set (of sun),Nepsruq.,The sun sets. ,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
498,neve,"noise, sound",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
499,nevetu-,to be noisy,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
500,niŋaC-,to hang up,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
501,niġipka(q)-,to feed,Niġipkagaa. (Niġipkaaa?),S/he feeds him.,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
502,niŋiq,share of a kill,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
503,niŋiq-,to get or give a share of a kill,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
504,niġġitit,fork,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
505,niaq,snare,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
506,niaqsaugruaq,little girl,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
507,niaqsiaq,young woman,niaqsiaġaaq,?,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
508,niaquq,head,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
509,nigraq,"storage area with trap door, under carving beach in qagri",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
510,niksi(k)-,to hook with a large hook ?,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
511,niksik,large hook,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
512,nilak,"sea ice which can be used for drinking water, has become fresh",,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
513,nileq,fart,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
514,nileq-,to fart,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
515,niqsaq,seal,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
516,niu,leg,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
517,niutuyak,lynx,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
518,nivisak (-q?),sucker fish,,,,,,,Diomede Wordlist,,,,,,,,,,,,,,,
